,사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
86,2019050000000000.0,2019년 5월 4일 22시,토요일,서울특별시 중구 소공동,소공로,중상사고,0,1,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,66세,중상
87,2019110000000000.0,2019년 11월 2일 12시,토요일,서울특별시 중구 남창동,소월로,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,원동기,남,53세,상해없음,보행자,여,66세,경상
88,2019030000000000.0,2019년 3월 26일 11시,화요일,서울특별시 중구 봉래동2가,한강대로,중상사고,0,2,0,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,상해없음,보행자,여,66세,중상
89,2019090000000000.0,2019년 9월 7일 05시,토요일,서울특별시 중구 충무로1가,퇴계로,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,승용,남,66세,중상
90,2019040000000000.0,2019년 4월 11일 17시,목요일,서울특별시 중구 남산동3가,소파로,경상사고,0,0,2,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,72세,상해없음,승합,남,66세,상해없음
91,2019080000000000.0,2019년 8월 14일 14시,수요일,서울특별시 중구 예관동,창경궁로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,78세,중상,승용,남,66세,상해없음
92,2019100000000000.0,2019년 10월 13일 18시,일요일,서울특별시 중구 예관동,창경궁로,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,71세,기타불명,승용,여,66세,경상
93,2019080000000000.0,2019년 8월 31일 08시,토요일,서울특별시 중구 쌍림동,장충단로7길,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,58세,상해없음,보행자,여,66세,중상
94,2019060000000000.0,2019년 6월 19일 09시,수요일,서울특별시 중구 을지로7가,을지로45길,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,64세,상해없음,자전거,남,66세,중상
95,2019030000000000.0,2019년 3월 28일 13시,목요일,서울특별시 중구 저동2가,마른내로,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,57세,상해없음,보행자,여,66세,경상
96,2019050000000000.0,2019년 5월 10일 00시,금요일,서울특별시 중구 신당동,퇴계로,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,41세,중상,승용,남,66세,상해없음
97,2019090000000000.0,2019년 9월 11일 18시,수요일,서울특별시 중구 신당동,다산로,중상사고,0,2,5,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,화물,남,66세,경상
98,2019050000000000.0,2019년 5월 30일 08시,목요일,서울특별시 중구 무학동,퇴계로76길,중상사고,0,1,1,0,차대차 - 정면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,74세,중상,승용,남,66세,경상
99,2019010000000000.0,2019년 1월 16일 10시,수요일,서울특별시 중구 중림동,청파로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,상해없음,보행자,남,66세,경상
100,2019080000000000.0,2019년 8월 27일 10시,화요일,서울특별시 중구 무교동,무교로,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,보행자,남,65세,중상
101,2019010000000000.0,2019년 1월 18일 04시,금요일,서울특별시 중구 을지로2가,을지로,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,남,65세,경상
102,2019080000000000.0,2019년 8월 9일 12시,금요일,서울특별시 중구 삼각동,남대문로,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승합,남,65세,상해없음
103,2019030000000000.0,2019년 3월 28일 13시,목요일,서울특별시 중구 장교동,삼일대로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,원동기,남,65세,중상
104,2019090000000000.0,2019년 9월 9일 13시,월요일,서울특별시 중구 남대문로5가,소월로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,71세,상해없음,승용,남,65세,경상
105,2019010000000000.0,2019년 1월 30일 11시,수요일,서울특별시 중구 봉래동2가,통일로,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,승용,남,65세,경상
106,2019090000000000.0,2019년 9월 5일 07시,목요일,서울특별시 중구 회현동1가,소공로,경상사고,0,0,1,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,63세,상해없음,승용,남,65세,경상
107,2019050000000000.0,2019년 5월 19일 11시,일요일,서울특별시 중구 회현동1가,남대문시장길,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 젖음/습기,비,단일로 - 기타,승용,남,28세,상해없음,보행자,여,65세,경상
108,2019070000000000.0,2019년 7월 9일 09시,화요일,서울특별시 중구 충무로1가,퇴계로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승합,남,52세,상해없음,이륜,남,65세,경상
109,2019050000000000.0,2019년 5월 31일 06시,금요일,서울특별시 중구 장충동1가,장충단로,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,남,65세,중상
110,2019060000000000.0,2019년 6월 21일 00시,금요일,서울특별시 중구 쌍림동,동호로,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,이륜,남,65세,중상
111,2019110000000000.0,2019년 11월 5일 12시,화요일,서울특별시 중구 을지로5가,을지로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,61세,상해없음,이륜,남,65세,경상
112,2019120000000000.0,2019년 12월 12일 14시,목요일,서울특별시 중구 주교동,청계천로,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,24세,상해없음,보행자,여,65세,경상
113,2019050000000000.0,2019년 5월 31일 11시,금요일,서울특별시 중구 신당동,난계로,부상신고사고,0,0,0,2,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,원동기,남,56세,부상신고,승용,남,65세,부상신고
114,2019090000000000.0,2019년 9월 11일 05시,수요일,서울특별시 중구 신당동,동호로7길,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,원동기,남,25세,상해없음,보행자,여,65세,중상
115,2019060000000000.0,2019년 6월 7일 16시,금요일,서울특별시 중구 순화동,세종대로7길,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,46세,상해없음,승용,남,65세,경상
0,2019110000000000.0,2019년 11월 17일 20시,일요일,서울특별시 중랑구 면목동,용마산로,중상사고,0,2,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,이륜,남,32세,중상,보행자,여,90세 이상,중상
1,2019080000000000.0,2019년 8월 14일 20시,수요일,서울특별시 중랑구 면목동,용마산로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,43세,상해없음,보행자,여,86세,중상
2,2019110000000000.0,2019년 11월 23일 20시,토요일,서울특별시 중랑구 면목동,용마산로,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,28세,상해없음,보행자,여,86세,중상
3,2019110000000000.0,2019년 11월 16일 03시,토요일,서울특별시 중랑구 망우동,용마산로118길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,47세,상해없음,보행자,여,85세,경상
4,2019030000000000.0,2019년 3월 15일 09시,금요일,서울특별시 중랑구 상봉동,봉화산로,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,83세,부상신고,승용,남,84세,상해없음
5,2019040000000000.0,2019년 4월 5일 17시,금요일,서울특별시 중랑구 신내동,봉화산로56길,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,53세,상해없음,보행자,여,84세,중상
6,2019120000000000.0,2019년 12월 5일 09시,목요일,서울특별시 중랑구 면목동,동일로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,자전거,남,83세,중상
7,2019100000000000.0,2019년 10월 22일 18시,화요일,서울특별시 중랑구 면목동,동일로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,단일로 - 지하차도(도로)내,승용,남,26세,상해없음,보행자,여,83세,중상
8,2019040000000000.0,2019년 4월 15일 15시,월요일,서울특별시 중랑구 면목동,용마산로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,보행자,남,83세,중상
9,2019110000000000.0,2019년 11월 14일 11시,목요일,서울특별시 중랑구 중화동,봉화산로30길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,보행자,여,83세,경상
10,2019120000000000.0,2019년 12월 6일 17시,금요일,서울특별시 중랑구 묵동,동일로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,69세,상해없음,보행자,남,83세,중상
11,2019030000000000.0,2019년 3월 12일 05시,화요일,서울특별시 중랑구 중화동,망우로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,71세,상해없음,보행자,남,82세,중상
12,2019070000000000.0,2019년 7월 25일 11시,목요일,서울특별시 중랑구 묵동,신내로25가길,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,여,53세,상해없음,보행자,남,82세,경상
13,2019110000000000.0,2019년 11월 19일 18시,화요일,서울특별시 중랑구 묵동,공릉로2라길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,54세,상해없음,보행자,남,82세,중상
14,2019050000000000.0,2019년 5월 11일 14시,토요일,서울특별시 중랑구 묵동,동일로163길,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,42세,상해없음,자전거,남,82세,경상
15,2019090000000000.0,2019년 9월 19일 22시,목요일,서울특별시 중랑구 신내동,신내로,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,33세,상해없음,보행자,남,82세,경상
16,2019060000000000.0,2019년 6월 1일 04시,토요일,서울특별시 중랑구 면목동,사가정로,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,65세,상해없음,보행자,여,81세,경상
17,2019020000000000.0,2019년 2월 15일 10시,금요일,서울특별시 중랑구 상봉동,봉우재로,중상사고,0,1,0,0,차대사람 - 기타,불법유턴,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,상해없음,보행자,여,81세,중상
18,2019100000000000.0,2019년 10월 30일 09시,수요일,서울특별시 중랑구 중화동,봉화산로3길,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,자전거,남,81세,중상
19,2019090000000000.0,2019년 9월 30일 11시,월요일,서울특별시 중랑구 중화동,동일로,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,50세,상해없음,보행자,남,81세,경상
20,2019070000000000.0,2019년 7월 3일 09시,수요일,서울특별시 중랑구 묵동,중랑천로,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,81세,경상
21,2019010000000000.0,2019년 1월 5일 13시,토요일,서울특별시 중랑구 면목동,동일로,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,43세,상해없음,보행자,남,80세,부상신고
22,2019050000000000.0,2019년 5월 22일 13시,수요일,서울특별시 중랑구 면목동,봉우재로,부상신고사고,0,0,0,1,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,이륜,남,31세,부상신고,승용,남,80세,상해없음
23,2019060000000000.0,2019년 6월 17일 16시,월요일,서울특별시 중랑구 면목동,사가정로,사망사고,1,0,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,16세,기타불명,보행자,여,80세,사망
24,2019020000000000.0,2019년 2월 2일 18시,토요일,서울특별시 중랑구 상봉동,망우로,경상사고,0,0,5,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,80세,경상
25,2019100000000000.0,2019년 10월 26일 18시,토요일,서울특별시 중랑구 중화동,동일로129길,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,64세,상해없음,보행자,여,80세,경상
26,2019080000000000.0,2019년 8월 14일 13시,수요일,서울특별시 중랑구 망우동,망우로,중상사고,0,1,0,0,차대사람 - 기타,기타,포장 - 건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,80세,중상
27,2019020000000000.0,2019년 2월 23일 10시,토요일,서울특별시 중랑구 망우동,용마산로117길,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,56세,상해없음,보행자,여,80세,중상
28,2019060000000000.0,2019년 6월 14일 20시,금요일,서울특별시 중랑구 망우동,망우로,중상사고,0,1,0,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,여,80세,중상
29,2019040000000000.0,2019년 4월 4일 17시,목요일,서울특별시 중랑구 신내동,용마산로139가길,경상사고,0,0,1,0,차대사람 - 차도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,69세,상해없음,보행자,여,80세,경상
30,2019040000000000.0,2019년 4월 4일 14시,목요일,서울특별시 중랑구 신내동,신내로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,68세,상해없음,보행자,남,80세,중상
31,2019050000000000.0,2019년 5월 30일 16시,목요일,서울특별시 중랑구 상봉동,동일로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,60세,상해없음,자전거,남,79세,경상
32,2019100000000000.0,2019년 10월 18일 09시,금요일,서울특별시 중랑구 신내동,신내로16길,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,건설기계,남,49세,상해없음,보행자,여,79세,중상
33,2019060000000000.0,2019년 6월 7일 16시,금요일,서울특별시 중랑구 신내동,신내로,중상사고,0,1,0,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,자전거,남,79세,중상
34,2019090000000000.0,2019년 9월 21일 09시,토요일,서울특별시 중랑구 면목동,용마산로,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,기타 - 기타,승용,남,56세,상해없음,자전거,남,78세,경상
35,2019100000000000.0,2019년 10월 4일 08시,금요일,서울특별시 중랑구 상봉동,중랑천로,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,기타,포장 - 건조,맑음,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,보행자,여,78세,중상
36,2019030000000000.0,2019년 3월 8일 08시,금요일,서울특별시 중랑구 중화동,중랑역로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,64세,상해없음,보행자,남,78세,중상
37,2019100000000000.0,2019년 10월 30일 09시,수요일,서울특별시 중랑구 묵동,숙선옹주로,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,65세,상해없음,보행자,남,78세,사망
38,2019090000000000.0,2019년 9월 24일 10시,화요일,서울특별시 중랑구 묵동,신내로25길,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,66세,상해없음,자전거,남,78세,중상
39,2019060000000000.0,2019년 6월 10일 21시,월요일,서울특별시 중랑구 면목동,겸재로,중상사고,0,2,0,0,차대차 - 기타,안전거리미확보,포장 - 건조,기타,교차로 - 교차로부근,승용,여,52세,상해없음,승용,남,77세,상해없음
40,2019120000000000.0,2019년 12월 31일 12시,화요일,서울특별시 중랑구 면목동,면목로55길,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,43세,상해없음,자전거,남,77세,경상
41,2019050000000000.0,2019년 5월 1일 11시,수요일,서울특별시 중랑구 상봉동,망우로52길,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,77세,경상
42,2019120000000000.0,2019년 12월 7일 16시,토요일,서울특별시 중랑구 중화동,중랑역로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,여,77세,중상
43,2019020000000000.0,2019년 2월 13일 09시,수요일,서울특별시 중랑구 망우동,용마산로115길,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,58세,상해없음,보행자,여,77세,중상
44,2019040000000000.0,2019년 4월 8일 11시,월요일,서울특별시 중랑구 망우동,망우로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,51세,상해없음,보행자,여,77세,중상
45,2019010000000000.0,2019년 1월 31일 05시,목요일,서울특별시 중랑구 면목동,동일로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,63세,상해없음,보행자,여,76세,중상
46,2019100000000000.0,2019년 10월 12일 14시,토요일,서울특별시 중랑구 면목동,면목로37길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,76세,중상
47,2019070000000000.0,2019년 7월 15일 12시,월요일,서울특별시 중랑구 면목동,면목로,중상사고,0,1,0,0,차대사람 - 기타,불법유턴,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,30세,상해없음,보행자,남,76세,중상
48,2019090000000000.0,2019년 9월 22일 17시,일요일,서울특별시 중랑구 면목동,면목천로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,흐림,교차로 - 교차로횡단보도내,화물,남,71세,상해없음,보행자,남,76세,중상
49,2019090000000000.0,2019년 9월 3일 09시,화요일,서울특별시 중랑구 묵동,숙선옹주로,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,44세,상해없음,자전거,남,76세,중상
50,2019010000000000.0,2019년 1월 30일 14시,수요일,서울특별시 중랑구 묵동,동일로163길,중상사고,0,1,0,0,차대사람 - 차도통행중,불법유턴,포장 - 건조,맑음,교차로 - 교차로안,화물,남,47세,상해없음,보행자,여,76세,중상
51,2019060000000000.0,2019년 6월 24일 11시,월요일,서울특별시 중랑구 묵동,동일로,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,48세,상해없음,자전거,여,76세,중상
52,2019030000000000.0,2019년 3월 8일 11시,금요일,서울특별시 중랑구 신내동,용마산로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,27세,경상,화물,남,76세,상해없음
53,2019100000000000.0,2019년 10월 3일 12시,목요일,서울특별시 중랑구 면목동,겸재로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,여,63세,상해없음,보행자,여,75세,중상
54,2019090000000000.0,2019년 9월 11일 23시,수요일,서울특별시 중랑구 상봉동,상봉중앙로,사망사고,1,0,0,0,차대사람 - 횡단중,과속,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,여,75세,사망
55,2019020000000000.0,2019년 2월 16일 22시,토요일,서울특별시 중랑구 묵동,중랑역로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,24세,상해없음,보행자,여,75세,중상
56,2019080000000000.0,2019년 8월 18일 14시,일요일,서울특별시 중랑구 망우동,망우로,부상신고사고,0,0,0,1,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,86세,부상신고,승용,남,75세,상해없음
57,2019010000000000.0,2019년 1월 1일 05시,화요일,서울특별시 중랑구 망우동,신내로,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,남,75세,경상
58,2019060000000000.0,2019년 6월 7일 07시,금요일,서울특별시 중랑구 신내동,신내로18길,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,50세,상해없음,보행자,여,75세,중상
59,2019040000000000.0,2019년 4월 5일 11시,금요일,서울특별시 중랑구 면목동,사가정로42길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,48세,상해없음,보행자,남,74세,중상
60,2019050000000000.0,2019년 5월 16일 11시,목요일,서울특별시 중랑구 면목동,답십리로,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,45세,경상,승용,남,74세,상해없음
61,2019030000000000.0,2019년 3월 3일 10시,일요일,서울특별시 중랑구 면목동,중랑천로,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,45세,상해없음,보행자,여,74세,중상
62,2019030000000000.0,2019년 3월 6일 07시,수요일,서울특별시 중랑구 중화동,중랑역로,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,기타,교차로 - 교차로부근,승용,남,61세,상해없음,자전거,남,74세,경상
63,2019090000000000.0,2019년 9월 4일 01시,수요일,서울특별시 중랑구 망우동,용마산로,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,24세,부상신고,이륜,남,74세,상해없음
64,2019120000000000.0,2019년 12월 5일 12시,목요일,서울특별시 중랑구 면목동,면목로55길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,65세,상해없음,보행자,여,73세,중상
65,2019090000000000.0,2019년 9월 11일 12시,수요일,서울특별시 중랑구 면목동,중랑천로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,자전거,남,73세,중상
66,2019120000000000.0,2019년 12월 25일 14시,수요일,서울특별시 중랑구 상봉동,면목로,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,54세,기타불명,화물,남,73세,경상
67,2019060000000000.0,2019년 6월 20일 09시,목요일,서울특별시 중랑구 중화동,동일로129길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,이륜,남,71세,상해없음,보행자,여,73세,중상
68,2019070000000000.0,2019년 7월 14일 00시,일요일,서울특별시 중랑구 중화동,망우로,중상사고,0,1,4,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,경상,승용,남,73세,경상
69,2019120000000000.0,2019년 12월 17일 16시,화요일,서울특별시 중랑구 묵동,동일로151길,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,62세,기타불명,보행자,여,73세,중상
70,2019080000000000.0,2019년 8월 23일 04시,금요일,서울특별시 중랑구 망우동,망우로,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,73세,상해없음
71,2019090000000000.0,2019년 9월 2일 03시,월요일,서울특별시 중랑구 망우동,용마산로116길,중상사고,0,2,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,남,73세,경상
72,2019030000000000.0,2019년 3월 23일 16시,토요일,서울특별시 중랑구 신내동,용마산로139가길,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,보행자,여,73세,중상
73,2019060000000000.0,2019년 6월 25일 21시,화요일,서울특별시 중랑구 면목동,봉우재로,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,38세,경상,보행자,남,72세,경상
74,2019100000000000.0,2019년 10월 14일 13시,월요일,서울특별시 중랑구 면목동,봉우재로,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,화물,남,72세,중상
75,2019010000000000.0,2019년 1월 30일 11시,수요일,서울특별시 중랑구 면목동,봉우재로6길,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,보행자,여,72세,중상
76,2019070000000000.0,2019년 7월 14일 20시,일요일,서울특별시 중랑구 면목동,중랑천로,부상신고사고,0,0,0,1,차대차 - 기타,불법유턴,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,14세,부상신고,승용,남,72세,상해없음
